Source,Destination
108736646334864181044,113649228054857237498
100940716892313727285,107117483540235115863
105246828264278441318,116197193480724162859
101962829696981365403,113842444453130095060
117888860379667170672,113242351531747014239
105015334290243649083,103054616523979211707
106612198252274444886,102744972162477610699
105545643950342933917,104896478495888175813
110865239138634754687,115708767330504735644
103321598587319677720,105015334290243649083
103907806627406122152,113581877241195310623
109306827362311084040,118303283951449952966
113514115429569600130,111220150614792065275
109330684746468207713,102865263115020893218
109596373340495798827,113097851206100618060
111159671558660040486,109019976856333185847
110258899475477198037,103618199843630115520
118224579703977604263,106166623138751182431
116737306836663798171,103029870795404358045
103090889232468301451,104441415299714065572
116420525701620762245,118170059441102440825
100555383096414009506,107583881769758392932
117388252776312694644,113116318008017777871
108615254983735704342,117388252776312694644
101261243957067319422,100177665092199474358
103147347309732225253,103100496883422151101
113202456305358222294,111079409215987263795
107151624355255036787,107807734026366524531
108066571890832937802,109642110729336476669
108466870039650470305,107140884077582692033
100620732971603495982,111169963967137030210
107534991451098430533,118207880179234484610
112696040957795558674,112658509879375652305
111677335179568356696,110938159137165455276
111814943123095142956,116860750964767060846
103490014051577974992,108024592838097465800
110542479265736697332,113175253983126961173
116229548584533052328,114236604403554541461
115578224090485355580,103429767916333774260
111091089527727420853,102545157386069758709
112579116320573535497,106912596786226524817
108082478497335384404,111654284395316165338
116819601264686093434,116214152295449083654
109306827362311084040,100962871525684315897
111058843129764709244,100535338638690515335
117766241773876813219,113735310430199015092
115459243651688775505,116651741222993143554
107375322906605680039,100110525811498968376
102725109790365996602,114236604403554541461
103216887847401478447,100523784851251213675
112579116320573535497,116394575739281318169
100974258168375166691,112451486399280374785
106944536119733342041,100447532306249738876
113612142759476883204,116651741222993143554
101157854606139706613,106682831104422461380
107182023412675026262,106792630639449031994
115663349712547159066,117265302061982152409
113764089012565237302,106167080271062703933
104896478495888175813,102669925369002527521
103490014051577974992,105923173045049725307
109486203725207616885,108645589277926899961
107379489464447013340,112564135762572403710
110877363259509543172,110818385850684816555
104431730105423927774,104987932455782713675
110258899475477198037,107797841320768724118
113715935026755255296,108521647918490586671
101157854606139706613,109823866624096356922
103701222166655506995,115695578304416858659
108037135973386438800,109667384864782087641
113114462378360775452,108615254983735704342
113764089012565237302,112696040957795558674
110348137481819778312,110454253627715621789
108056398297424061653,113677817925719341659
101448421982595335481,117392900508968244495
103484147548147545515,110818385850684816555
111288574156818690676,106318643549045694881
116513405135290689474,118301727363923491343
113208141773268590339,108255750659110762991
114503806689722509896,101650411383078099702
103145081878594422544,116229548584533052328
103490014051577974992,108079904701697074842
114345903275605514915,114197728097920268135
118323006760401758037,106724181552911298818
116634208853439812955,103795921262630398720
116420525701620762245,111832530347449196055
103103834116993607848,112246941389479622430
114122960748905067938,108172009599607363531
102915801446798382700,102397052073935758476
113340344488226387361,110887657254002199157
102665200552377966664,108320953284407783437
102817283354809142195,108189587050871927619
111673138323328180600,109412257237874861202
116374117927631468606,112063946124358686266
101052845941647002594,109345865429707844168
104602860284118862026,117613850459230972397
116200892915573902040,101817213052779787512
107991035368810507771,109454408494598337213
112799586715644830245,117296255407633884056
113003110209055466285,110454253627715621789
115772174763814642163,110214100657406833523
115919664843599780912,114857801937726299428
111539653677669889601,103484147548147545515
109877035555455451821,103778462564599113222
114092052797730247075,112658633592720298303
108056398297424061653,111164095920889813531
116947906726568301788,102476152658204495450
110348137481819778312,113127486243987630038
105857903906473238896,116807883656585676940
106802084872920510496,115565811010545226083
105557068601771362265,103234640511806627598
114688759411241407928,107044550151209703496
115710735637044108808,103090889232468301451
112579116320573535497,114274687956791581923
106808688302434879780,106100296973968329853
110378953230340021029,113686253941057080055
101748070371523002333,106930366760781442169
107527001343993112621,108657110797634380814
100974258168375166691,102150693225130002912
103038240279620690934,102991700177087923792
111121994667003605939,100528843579371775272
100043057758270223301,111832530347449196055
114742546997782116347,111162301399626566385
107101180435512134121,107590093667978669374
104314192726025938964,111499908439497508351
101692096009250888838,106724181552911298818
105650167745347450637,110454253627715621789
114688759411241407928,108551811075711499995
103920960738189723326,118391804356750520463
100333543044473222310,109667384864782087641
109980414289125676367,101849747879612982297
113581596275616200424,112906622029151482093
100447532306249738876,114700236104341164111
112188647432305746617,103912470393680459414
106862156479660675047,111267563228401734549
102815391713140794570,102204551868146455501
110348137481819778312,111435079858164240138
101448421982595335481,102029070250833342844
107211094246725549672,104974535027939443031
103484147548147545515,100856215453651990855
103833388179391400138,116805285176805120365
110865239138634754687,107323662131088936833
101682840338947184385,107156755577155979497
109486203725207616885,104298156070730115178
115029103168794726630,102767420110355783754
115360979797396777969,111091089527727420853
102038831382717835405,114121522802422541341
110258899475477198037,108825437933998119624
117259934788907243749,107753428759636856492
111058843129764709244,113424222789153728067
